reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
f9b84a,2 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Cv ngập đầu, dàn quản lý cấp cao thì yếu kém thích tạo drama hơn làm việc vì kinh nghiệm, chuyên môn cũng có hạn, công ty công nghệ nhưng ko có công nghệ gì.khối bảo hiểm còn phải đi làm sáng t7, con ng cũng đơn thuần dù chuyên môn ko cao. Dàn quản lý khối này có một vài nhân sự cứng nhưng bị bay màu cùng lúc với bà c COO. Bà c này thấy bảo rất giỏi nhưng chắc không cùng dây. IT thì thật sự như hạch, cả thái độ và chuyên môn.","cv ngập đầu, dàn quản lý cấp cao thì yếu kém thích tạo drama hơn làm việc vì kinh nghiệm, chuyên môn cũng có hạn, công ty công nghệ nhưng không có công nghệ gì. khối bảo hiểm còn phải đi làm sáng t7, con ng cũng đơn thuần dù chuyên môn không cao. dàn quản lý khối này có một vài nhân sự cứng nhưng bị bay màu cùng lúc với bà c coo. bà c này thấy bảo rất giỏi nhưng chắc không cùng dây. it thì thật sự như hạch, cả thái độ và chuyên môn.",TRUE,TRUE,,
73092a,2 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội",Ko nên zô nhé! Quên chấm công cái là mất mịa luôn 1 ngày. Môi trường làm việc thì càng lúc càng chán. Gì cũng đòi hỏi nhưng benifit thì ko có gì đâu. Túm lại ace bạn bè ko nên zô.,không nên zô nhé! quên chấm công cái là mất mịa luôn 1 ngày. môi trường làm việc thì càng lúc càng chán. gì cũng đòi hỏi nhưng benifit thì không có gì đâu. túm lại ace bạn bè không nên zô.,TRUE,TRUE,,
a7a816,2 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Công ty càng ngày càng thấy môi trường làm việc độc hại. Giới thiệu thì bảo văn phòng class A nhưg chen chúc cái bàn để 1 ng ngồi thì 2 người phải ngồi chung. Ai mới vào bị áp toàn KPI trên trời thôi. À công ty này còn có bà lít Lee D - youtuber gì đó làm ăn chán đời, chả có tí chuyên môn, cũng k có khả năng quản lý mà vẫn làm leader đc thì mn hiểu cái chốn này nó thế nào rồi đấy.","công ty càng ngày càng thấy môi trường làm việc độc hại. giới thiệu thì bảo văn phòng class a nhưg chen chúc cái bàn để 1 ng ngồi thì 2 người phải ngồi chung. ai mới vào bị áp toàn kpi trên trời thôi. à công ty này còn có bà lít lee d youtuber gì đó làm ăn chán đời, chả có tí chuyên môn, cũng không có khả năng quản lý mà vẫn làm leader được thì mọi người hiểu cái chốn này nó thế nào rồi đấy.",TRUE,TRUE,,
d98661,2 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Không lương tháng 13, cho KPI cao để không đạt được, hệ thống quản lý chán đời. Chèn ép nhân viên, đặt KPI cao ngất để không đạt được KPI không phải trả tiền KPI khi làm việc.","không lương tháng 13, cho kpi cao để không đạt được, hệ thống quản lý chán đời. chèn ép nhân viên, đặt kpi cao ngất để không đạt được kpi không phải trả tiền kpi khi làm việc.",TRUE,TRUE,,
531a81,2 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","thưởng tết như cẹc, out vội. Chèn ép nhân viên, công ty môi trường đồng nghiệp thì trc mặt haha sau lưng nói xấu. Sếp thì chỉ cần k vừa ý là chèn ép đuổi việc, chèn ép cho tự nghỉ thì thôi. Lôm côm","thưởng tết như cẹc, out vội. chèn ép nhân viên, công ty môi trường đồng nghiệp thì trc mặt sau lưng nói xấu. sếp thì chỉ cần không vừa ý là chèn ép đuổi việc, chèn ép cho tự nghỉ thì thôi. lôm côm",TRUE,TRUE,,
8ec232,3 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội",Công ty đi muộn 10p thì phạt nhưng mà nhân viên hết giờ đi về làm thì bị sếp mắng trong khi bả toàn đi làm muộn :). Lúc đ nào cũng lấy cái mác startup ra khè nhân viên. ảo ma vl,công ty đi muộn 10p thì phạt nhưng mà nhân viên hết giờ đi về làm thì bị sếp mắng trong khi bả toàn đi làm muộn . lúc đ nào cũng lấy cái mác startup ra khè nhân viên. ảo ma vl,TRUE,TRUE,,
7e7bc1,3 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Cty chán vl. môi trường trẻ nhưng cái đ gì cũng k đc. Phạt đ phạt lắm, phạt đi muộn, đ cho để đồ cá nhân gần mình, k cho để đồ cá nhân lên mặt bàn, đến cái dây sạc cũng k cho. Tức vxl","công ty chán vl. môi trường trẻ nhưng cái đ gì cũng không được. phạt đ phạt lắm, phạt đi muộn, đ cho để đồ cá nhân gần mình, không cho để đồ cá nhân lên mặt bàn, đến cái dây sạc cũng không cho. tức vxl",TRUE,TRUE,,
017af5,3 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Không biết phòng khác thế nào chứ em thấy VP đẹp. Nghe a Head nói thì VP mới có 2 tháng. Phỏng vấn vui vẻ, mình join vị trí be nodejs, a phỏng vấn mình tên xuân anh thì phải. Nói chuyện thấy vui tính mà giỏi, cái j cũng biết nhiều vs làm. Không biết kết quả pv thế nào :))))","không biết phòng khác thế nào chứ em thấy vp đẹp. nghe a head nói thì vp mới có 2 tháng. phỏng vấn vui vẻ, mình join vị trí be nodejs, a phỏng vấn mình tên xuân anh thì phải. nói chuyện thấy vui tính mà giỏi, cái gì cũng biết nhiều vs làm. không biết kết quả phỏng vấn thế nào",TRUE,TRUE,,
50d2df,4 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Không chuyên nghiệp, nhiều kênh bán hàng lung tung, hệ thống quản lý có vấn đề, sếp nói chuyện giọng khá hống hách","không chuyên nghiệp, nhiều kênh bán hàng lung tung, hệ thống quản lý có vấn đề, sếp nói chuyện giọng khá hống hách",TRUE,TRUE,,
de0317,5 năm trước,Medici,outsource,1/10/2026 0:00,"Tầng 4, tòa VietTowe số 1 Thái Hà, Hà Nội","Gửi cái mail sai vị trí, sai giờ đã hẹn, đọc đã thấy cẩu thả, né gấp","gửi cái mail sai vị trí, sai giờ đã hẹn, đọc đã thấy cẩu thả, né gấp",TRUE,TRUE,,
7a103c,1 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,"- JD fresher yêu cầu đủ thứ python, php, nodejs, reactjs, vuejs, đến pv thì bảo em biết nhiều quá, cty chỉ cần biết 1 thứ và giỏi 1 cái thôi => ủa anh JD 1 đằng đến pv 1 kiểu - ông pv bảo anh biết nhiều thứ lắm ???? - hỏi mức lương kỳ vọng , sau đó lại bảo ""đã làm được gì đâu mà đòi lương ??? ""","jd fresher yêu cầu đủ thứ python, php, nodejs, reactjs, vuejs, đến phỏng vấn thì bảo em biết nhiều quá, công ty chỉ cần biết 1 thứ và giỏi 1 cái thôi ủa anh jd 1 đằng đến phỏng vấn 1 kiểu ông phỏng vấn bảo anh biết nhiều thứ lắm ???? hỏi mức lương kỳ vọng , sau đó lại bảo đã làm được gì đâu mà đòi lương ???",TRUE,TRUE,,
c5095b,3 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,"môi trường năng động, trẻ trung, giờ giấc thoải mái, cty chỉ lm từ thứ 2-thứ 6","môi trường năng động, trẻ trung, giờ giấc thoải mái, công ty chỉ lm từ thứ 2 thứ 6",TRUE,TRUE,,
da68e5,4 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,Công ty rẻ rách nhất mình từng làm việc. Bạn nào có ý định vào làm thì đọc comment của mình rồi té gấp đi. Mình khuyên thật. Good luck :),công ty rẻ rách nhất mình từng làm việc. bạn nào có ý định vào làm thì đọc comment của mình rồi té gấp đi. mình khuyên thật. good luck,TRUE,TRUE,,
9822f5,4 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,cách training của cty rất có vấn đề nhé =)) mình chỉ học việc ở đây nửa năm thôi mà thấy số người rời đi trong 1 2 tháng nhiều vcd =))),cách training của công ty rất có vấn đề nhé mình chỉ học việc ở đây nửa năm thôi mà thấy số người rời đi trong 1 2 tháng nhiều vcd,TRUE,TRUE,,
ef8e35,5 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,"Lương thấp, quy trình rườm rà, thích bóc lột dưới chiêu bài cống hiến. Trong vài năm nữa chắc không khá hơn bây giờ vì sếp hơi ..ngu.Run...","lương thấp, quy trình rườm rà, thích bóc lột dưới chiêu bài cống hiến. trong vài năm nữa chắc không khá hơn bây giờ vì sếp hơi . ngu. run.",TRUE,TRUE,,
f3cb2e,5 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,"Làm việc k chuyên nghiệp, rối rắm, start-up thì chấp nhận nhưng start-up 5 năm rồi mà vẫn vậy chứng tỏ phát triển khá chậm, chắc do toàn dự án lởm với tư duy xây dựng cty kém. Được cái môi trường thoải mái, thân thiện, có định hướng phát triển sp của riêng chứ k muốn chuyên outsource.","làm việc không chuyên nghiệp, rối rắm, start up thì chấp nhận nhưng start up 5 năm rồi mà vẫn vậy chứng tỏ phát triển khá chậm, chắc do toàn dự án lởm với tư duy xây dựng công ty kém. được cái môi trường thoải mái, thân thiện, có định hướng phát triển sp của riêng chứ không muốn chuyên outsource.",TRUE,TRUE,,
d2d651,6 năm trước,OWS,product,51-150,315 Bach Mai Hai Ba Trung Ha Noi,"Tin tuyển dụng không yêu cầu nhiều kỹ năng chuyên môn nhưng khi đi phỏng vấn thì đòi hỏi 1001 kỹ năng các kiểu, mức lương offer thì bèo bọt chả hiểu 1 người nếu có đáp ứng được hết các yêu cầu thì lý do gì phải chấp nhận mức lương chả đáng như thế :)))","tin tuyển dụng không yêu cầu nhiều kỹ năng chuyên môn nhưng khi đi phỏng vấn thì đòi hỏi 1001 kỹ năng các kiểu, mức lương offer thì bèo bọt chả hiểu 1 người nếu có đáp ứng được hết các yêu cầu thì lý do gì phải chấp nhận mức lương chả đáng như thế",TRUE,TRUE,,
07ebb3,1 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","nhân sự công ty này rất bất lịch sự và vô lễ, mình submit bài test nhận đươc hay không cũng không báo. 2 tuần sau mình nhắn tin, viết mail hỏi thăm cũng không thèm hồi âm, trả lời gì. Nói chung là đám nhân sự công ty này rất ăn hại và vô tích sự","nhân sự công ty này rất bất lịch sự và vô lễ, mình submit bài test nhận đươc hay không cũng không báo. 2 tuần sau mình nhắn tin, viết mail hỏi thăm cũng không thèm hồi âm, trả lời gì. nói chung là đám nhân sự công ty này rất ăn hại và vô tích sự",TRUE,TRUE,,
0c4de8,1 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","Thấy cty tuyển sales lương cao quá, không biết môi trường làm thế nào vậy cả nhà?","thấy công ty tuyển sales lương cao quá, không biết môi trường làm thế nào vậy cả nhà?",FALSE,FALSE,,
44778,1 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","Công ty ngon, lắng nghe chiều chuộng nhân viên, nâng như trứng hứng như hoa ah.","công ty ngon, lắng nghe chiều chuộng nhân viên, nâng như trứng hứng như hoa ạ.",TRUE,TRUE,,
c63eb9,2 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","em định phỏng vấn làm sale mà thấy đánh giá tệ về vị trí khác , có nên vào làm ko các bác","em định phỏng vấn làm sale mà thấy đánh giá tệ về vị trí khác , có nên vào làm không các bác",FALSE,FALSE,,
6268aa,2 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","Vòng pv như 1 trò đùaTrắc nghiệm dài lê thê, mỗi phần chỉ có 10p để chọn đáp án, nhiều câu hỏi xàm xí đú, context cũng chả có.","vòng phỏng vấn như 1 trò đùatrắc nghiệm dài lê thê, mỗi phần chỉ có 10p để chọn đáp án, nhiều câu hỏi xàm xí đú, context cũng chả có.",TRUE,TRUE,,
33d65e,3 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh",Cty này thật sự tệ vậy sao các bác? Đang tính apply phỏng vấn vào đây để lấy chút kinh nghiệm mà ... Thấy công ty cũng tồn tại khá lâu và nhiều nhân viên kì cựu chứ,công ty này thật sự tệ vậy sao các bác? đang tính apply phỏng vấn vào đây để lấy chút kinh nghiệm mà . thấy công ty cũng tồn tại khá lâu và nhiều nhân viên kì cựu chứ,FALSE,FALSE,,
9f110b,4 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","Cty tốt lắm. BOD, PM béo tốt. Còn lại dev toàn xương.","công ty tốt lắm. bod, pm béo tốt. còn lại dev toàn xương.",TRUE,TRUE,,
6bee60,4 năm trước,Levinci Group,product,1/1/1950 0:00,"Go Vap, Ho Chi Minh","Mình làm trong gia đình tình cảm, tiền bạc không là vấn đề. Tại vấn đề là méo có tiền. Được phát lương là hên lắm r, lẽ ra phải trả lại tiền cho cty vì công ""train"" ( train làm vdv bơi lội , tự bơi tự trả tiền)","mình làm trong gia đình tình cảm, tiền bạc không là vấn đề. tại vấn đề là méo có tiền. được phát lương là hên lắm r, lẽ ra phải trả lại tiền cho công ty vì công train train làm vdv bơi lội , tự bơi tự trả tiền",TRUE,TRUE,,
d55a40,1 năm trước,Happy Skin,product,1/1/1950 0:00,"District 1, Ho Chi Minh","Trể lương không hồi kết, task dí xúc quần chứ tiền lương đâu thì không nói","trể lương không hồi kết, task dí xúc quần chứ tiền lương đâu thì không nói",TRUE,TRUE,,
0c3e3c,1 năm trước,Happy Skin,product,1/1/1950 0:00,"District 1, Ho Chi Minh","Bị trap lương, trể lương đều đều. Tháng nào cũng trể lương mà chả có 1 thông báo nào","bị trap lương, trể lương đều đều. tháng nào cũng trể lương mà chả có 1 thông báo nào",TRUE,TRUE,,
02506e,2 năm trước,Happy Skin,product,1/1/1950 0:00,"District 1, Ho Chi Minh","Bạn nào thấy công ty này tuyển hay nhận offer thì nên né gấp nha. Công ty gì vận hành 5-6 năm rồi mà quy trình làm việc không có, dàn manager thì không có kinh nghiệm toàn do nghe lời đi theo bợ đít ceo. Ceo thì kinh nghiệm quản lý kinh doanh k có, quản trị nhân sự k có chuyên làm mấy trò dạy đời nói lý lẽ nhưng sau lưng làm ngược lại. Công ty 5-6 năm rồi mà brand không có tiếng tăm, bị đánh giá rẻ tiền, đến cái clinic đi nặn mụn về còn bùng viêm ồ ạt thêm mụn trong khi nặn mụn là cái cơ bản nhất của 1 cái spa, không có cửa so với mấy brand VN khác, nghe nói đang lay off nên thấy tuyển đừng dại apply nha, phí thời gian và thêm bực vào người.","bạn nào thấy công ty này tuyển hay nhận offer thì nên né gấp nha. công ty gì vận hành 5 6 năm rồi mà quy trình làm việc không có, dàn manager thì không có kinh nghiệm toàn do nghe lời đi theo bợ đít ceo. ceo thì kinh nghiệm quản lý kinh doanh không có, quản trị nhân sự không có chuyên làm mấy trò dạy đời nói lý lẽ nhưng sau lưng làm ngược lại. công ty 5 6 năm rồi mà brand không có tiếng tăm, bị đánh giá rẻ tiền, đến cái clinic đi nặn mụn về còn bùng viêm ồ ạt thêm mụn trong khi nặn mụn là cái cơ bản nhất của 1 cái spa, không có cửa so với mấy brand vn khác, nghe nói đang lay off nên thấy tuyển đừng dại apply nha, phí thời gian và thêm bực vào người.",TRUE,TRUE,,
8acaec,2 năm trước,Happy Skin,product,1/1/1950 0:00,"District 1, Ho Chi Minh","T làm 2 tháng t chạy lẹ. Sếp thích được nịnh, hay trễ họp, xem lại khả năng đọc hiểu và nên đăng ký khoá quản trị, bớt nói đạo lý pls!!! Đãi ngộ nhân viên kém, lương thấp mà hay đòi hỏi. Mấy cmt trên đúng hết nha k sai chữ nào","t làm 2 tháng t chạy lẹ. sếp thích được nịnh, hay trễ họp, xem lại khả năng đọc hiểu và nên đăng ký khoá quản trị, bớt nói đạo lý pls!!! đãi ngộ nhân viên kém, lương thấp mà hay đòi hỏi. mấy cmt trên đúng hết nha không sai chữ nào",TRUE,TRUE,,
d49088,4 năm trước,Happy Skin,product,1/1/1950 0:00,"District 1, Ho Chi Minh","Công ty tới các ly uống nước cho nhân viên còn không có, cơ sở vật chất tệ hại. Máy lạnh thì mua loại rẻ tiền nên hư miết, nóng như lò lửa.Môi trường công ty siêu tệ, đi làm mà ko gia nhập vô đội quân bợ đít cho CEO dẫn đầu là bay sớm, đội quân này theo dõi nhất cứ nhất động rồi mách lại CEO thêm chút mắm chút muối nữa.CEO thì không nhận xét về trình độ chuyên môn, nhưng trình độ quản lý thì ẹ, nhưng không biết mình quản lý ẹ.Nói chung CEO nghĩ mình có tiền, mày không làm được thì cút, tao mướn đứa khác vào làm :))","công ty tới các ly uống nước cho nhân viên còn không có, cơ sở vật chất tệ hại. máy lạnh thì mua loại rẻ tiền nên hư miết, nóng như lò lửa. môi trường công ty siêu tệ, đi làm mà không gia nhập vô đội quân bợ đít cho ceo dẫn đầu là bay sớm, đội quân này theo dõi nhất cứ nhất động rồi mách lại ceo thêm chút mắm chút muối nữa. ceo thì không nhận xét về trình độ chuyên môn, nhưng trình độ quản lý thì ẹ, nhưng không biết mình quản lý ẹ. nói chung ceo nghĩ mình có tiền, mày không làm được thì cút, tao mướn đứa khác vào làm",TRUE,TRUE,,
572855,1 năm trước,Công Ty TNHH TM & SX Hồ Nguyễn (Vincy),product,11/1/1950 0:00,"118/9 Thảo Điền, Quận 2, TP. HCM",có ai đang làm cty này ko. cho it review mới đi mn,có ai đang làm công ty này không. cho it review mới đi mọi người,FALSE,FALSE,,
c448f1,2 năm trước,Công Ty TNHH TM & SX Hồ Nguyễn (Vincy),product,11/1/1950 0:00,"118/9 Thảo Điền, Quận 2, TP. HCM","Mình vào thử việc một ngày rồi nghỉ luôn. Giám đốc không biết tài giỏi và nhiều tiền đến đâu, nhưng cách nói chuyện rất coi thường người khác. Bình thường sếp có thể khó chịu với bạn khi bạn làm sai, nhưng ở đây, bạn chưa làm gì vừa mở cửa bước vào là sếp khó chịu ra mặt rồi :D","mình vào thử việc một ngày rồi nghỉ luôn. giám đốc không biết tài giỏi và nhiều tiền đến đâu, nhưng cách nói chuyện rất coi thường người khác. bình thường sếp có thể khó chịu với bạn khi bạn làm sai, nhưng ở đây, bạn chưa làm gì vừa mở cửa bước vào là sếp khó chịu ra mặt rồi",TRUE,TRUE,,
496b08,3 năm trước,Công Ty TNHH TM & SX Hồ Nguyễn (Vincy),product,11/1/1950 0:00,"118/9 Thảo Điền, Quận 2, TP. HCM","Mình đề xuất bạn nào muốn vào thì nên suy nghỉ lại . Công ty chế độ bèo nhèo , bhxh thấp, mà cực phẩm phải nói đến bà sếp ở đây, cực kỳ hung dữ, mỗi lần bả chửi là vang từ tầng 2 đến tầng trệt còn nghe và cực kỳ xem thường nhân viên, muốn chửi là chửi thôi chứ chẳng cần lý do đâu, tâm trạng ko vui cũng chửi nha. Nói chung bạn nào phải tinh thần thép và chấp nhận nghe chửi ko lý do thì cứ apply vào .","mình đề xuất bạn nào muốn vào thì nên suy nghỉ lại . công ty chế độ bèo nhèo , bhxh thấp, mà cực phẩm phải nói đến bà sếp ở đây, cực kỳ hung dữ, mỗi lần bả chửi là vang từ tầng 2 đến tầng trệt còn nghe và cực kỳ xem thường nhân viên, muốn chửi là chửi thôi chứ chẳng cần lý do đâu, tâm trạng không vui cũng chửi nha. nói chung bạn nào phải tinh thần thép và chấp nhận nghe chửi không lý do thì cứ apply vào .",TRUE,TRUE,,
d3dc8b,1 năm trước,Tester Việt,outsource,1/1/1950 0:00,Nhà 14 ngõ 28 Phố Ngụy Như Kon Tum Thanh Xuan Ha Noi,"Công ty như kiểu gia đình, chủ yếu bóc lột tts. Dự án gần như chỉ test mỗi UX. Không có gì để học hỏi","công ty như kiểu gia đình, chủ yếu bóc lột thực tập sinh. dự án gần như chỉ test mỗi ux. không có gì để học hỏi",TRUE,TRUE,,
ad93ec,2 năm trước,Tester Việt,outsource,1/1/1950 0:00,Nhà 14 ngõ 28 Phố Ngụy Như Kon Tum Thanh Xuan Ha Noi,"công ty gì mà văn phòng bé tí. được quả sếp thì hãm hết phần người khác,, xấu tính, làm trái ý chị là bị chửi té tát. nhân viên tới cty đc 2 người mầ toàn người nhà của chị. Đến ngày tính lương thì chỉ tính ăn bớt, trừ đủ các kiểu, đã vậy còn chậm lương. đi làm cả năm trời không ký hợp đồng, không đóng bảo hiểm.","công ty gì mà văn phòng bé tí. được quả sếp thì hãm hết phần người khác,, xấu tính, làm trái ý chị là bị chửi té tát. nhân viên tới công ty được 2 người mầ toàn người nhà của chị. đến ngày tính lương thì chỉ tính ăn bớt, trừ đủ các kiểu, đã vậy còn chậm lương. đi làm cả năm trời không ký hợp đồng, không đóng bảo hiểm.",TRUE,TRUE,,
fe49c2,5 năm trước,Tester Việt,outsource,1/1/1950 0:00,Nhà 14 ngõ 28 Phố Ngụy Như Kon Tum Thanh Xuan Ha Noi,bên này mới bị bóc phốt trên mấy hội tester còn gì,bên này mới bị bóc phốt trên mấy hội tester còn gì,FALSE,FALSE,,
551307,1 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,Chê. Công tỷ có trò muốn nghỉ phải ký xin trước 6 tháng và có gắng ép nghỉ để bắt đền hợp đồng,chê. công tỷ có trò muốn nghỉ phải ký xin trước 6 tháng và có gắng ép nghỉ để bắt đền hợp đồng,TRUE,TRUE,,
9c5a19,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,Khuyên ae đừng bao giờ đặt chân vô cái chốn nus technologylàm outsource nhưng lúc nào cũng chắp vá. part time hay fulltime gì thì cố gắn ăn chặn từng đồng của nhân viên dù trả cho nhân viên lương bèo khiếp.ở đây có làm lâu (sống sao dai hơn mấy pm là được) + bợ đít thì may đâu thăng tiến dù suốt ngày thèn boss suốt ngày bảo hô hào cày lâu sẽ lên được này kia,khuyên anh em đừng bao giờ đặt chân vô cái chốn nus technologylàm outsource nhưng lúc nào cũng chắp vá. part time hay fulltime gì thì cố gắn ăn chặn từng đồng của nhân viên dù trả cho nhân viên lương bèo khiếp. ở đây có làm lâu sống sao dai hơn mấy pm là được bợ đít thì may đâu thăng tiến dù suốt ngày thèn boss suốt ngày bảo hô hào cày lâu sẽ lên được này kia,TRUE,TRUE,,
5da61d,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,"Lúc đầu mới vô còn góp ý quy trình để cải thiện.Sau này áp bức, toxic quá cứ dạ dạ vâng vâng cho qua chuyện ráng đợi tết rồi chuồng cho lẹ","lúc đầu mới vô còn góp ý quy trình để cải thiện. sau này áp bức, toxic quá cứ dạ dạ vâng vâng cho qua chuyện ráng đợi tết rồi chuồng cho lẹ",TRUE,TRUE,,
501b9e,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,Đã vô xong phải nghĩ kế chuồng lẹ vì bắt làm rất nhiều thứ không được đề cập trong JD (làm việc không thể thống). Nếu đã như thế thì bên tuyển dung phải ghi đầy đủ mấy đầu tak điên khùng vô chứ.,đã vô ng phải nghĩ kế chuồng lẹ vì bắt làm rất nhiều thứ không được đề cập trong jd làm việc không thể thống . nếu đã như thế thì bên tuyển dung phải ghi đầy đủ mấy đầu tak điên khùng vô chứ.,TRUE,TRUE,,
2110bc,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,"Bù đầu bù cổ tới khuya không ai khenQuên 1 cái task dở hơi thì như có ai hẹn giờ vô inbox Skype tra khảo liền. Đúng là chê làm người khác tự ti làm văn hóa ở đây, tần suất càng nhiều khi sắp tới kì review","bù đầu bù cổ tới khuya không ai khenquên 1 cái task dở hơi thì như có ai hẹn giờ vô inbox skype tra khảo liền. đúng là chê làm người khác tự ti làm văn hóa ở đây, tần suất càng nhiều khi sắp tới kì review",TRUE,TRUE,,
719dc3,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,văn hóa rất đồng lòng. Techlead + PM đồng lòng ngược đãi mem trong team là giỏi,văn hóa rất đồng lòng. techlead pm đồng lòng ngược đãi mem trong team là giỏi,TRUE,TRUE,,
a91890,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,HmmmmmmmmmmmmmBlah blah test test,hmblah blah test test,FALSE,FALSE,,
179438,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,"Công ty thu tiền của khách thì giỏi, trả lương thì ít mà 1 năm bày vẽ ra mấy chục cái event "" tự thu tiền nhân viên để tổ chức"". Kì kèo có bao nhiêu đâu, tự bỏ tiền ra đi sếp lớn ơi. Còn đằng này, tự hô hào lên làm đồng phục -&gt; nộp tiền, lâu lâu release thành công ăn nhậu -&gt; chia tiền, các dịp lễ -&gt; nộp tiền, và hơn hết bonding cũng chia tiền.","công ty thu tiền của khách thì giỏi, trả lương thì ít mà 1 năm bày vẽ ra mấy chục cái event tự thu tiền nhân viên để tổ chức . kì kèo có bao nhiêu đâu, tự bỏ tiền ra đi sếp lớn ơi. còn đằng này, tự hô hào lên làm đồng phục gt nộp tiền, lâu lâu release thành công ăn nhậu gt chia tiền, các dịp lễ gt nộp tiền, và hơn hết bonding cũng chia tiền.",TRUE,TRUE,,
70c1c2,2 năm trước,NUS Technology,outsource,51-150,19 Cong Hoa Tan Binh Ho Chi Minh,"đồng nghiệp lươn lẹo , sếp ưa nịnh bợ , tranh đấu như hậu cung. Nói chung sau khi vào công ty cảm thấy thất vọng, không muốn giới thiệu ai vào làm vì không đáng. Bộ phận quan lí nhiều khi thái đội vs các nv như kiểu nv ăn xin ăn mày, lương ot tính sai thì hỏi bị trả lời với thái độ kém vui vẻ lại còn hách dịchThất vọng thôi rồi","đồng nghiệp lươn lẹo , sếp ưa nịnh bợ , tranh đấu như hậu cung. nói chung sau khi vào công ty cảm thấy thất vọng, không muốn giới thiệu ai vào làm vì không đáng. bộ phận quan lí nhiều khi thái đội vs các nhân viên như kiểu nhân viên ăn xin ăn mày, lương OT tính sai thì hỏi bị trả lời với thái độ kém vui vẻ lại còn hách dịchthất vọng thôi rồi",TRUE,TRUE,,
